Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Euro area,EMU,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,544.0315149,782.2886802,1192.369571,1428.149971,1853.6071,2493.805517,6795.521246,19623.27853,30477.07253,42217.27651,51693.2422
Euro area,EMU,Mobile cellular subscriptions,IT.CEL.SETS,2239023,3262270,5062579,7935034,13046163,22820596,40029581,69941854,120574761,189631049,230456280,247085279,267928368,291307427,322486262,350618807,385421412,404600792,403414804,391522613,402586520,408111610,412223671,407193689,405582487,409856716,415471202,415197913,414527487,412916775
Euro area,EMU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.719956122,1.044858604,1.615163024,2.52270866,4.135459018,7.218137153,12.64138094,22.0551764,37.94346443,59.49023286,71.98617633,76.77186386,82.76280552,89.46997245,98.53771461,106.6546625,116.7840404,122.1754902,121.4352937,117.5099466,120.4987038,121.8541082,122.8057171,121.0425662,120.2944632,121.2800147,122.6519794,122.3001972,121.8799646,121.2562579
Euro area,EMU,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,1309768,5079735,10106274,17593841,29826736,43227698,57427664,70822337,79836065,87304962,93258871,97708292,101216075,104961909,109188451,113432797,117667149,122061035,125537221,128653464,132641924
Euro area,EMU,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,0.450908252,1.694584071,3.25314944,5.434719929,9.160759393,13.20829047,17.46890925,21.45941665,24.10773921,26.28072369,27.9903244,29.24519811,30.22113129,31.26924387,32.45740458,33.64380334,34.81868907,36.03385137,36.97809262,37.82687549,38.95134401
Euro area,EMU,Fixed telephone subscriptions,IT.MLT.MAIN,127866375,133300380,137873921,142553015,148406995,152886447,157096143,160699484,163755083,167869322,168881264,169968293,169126749,168606327,168916147,170525230,164982483,161696172,171442202,169932488,166887626,163526136,160106322,157122026,155081059,154784855,153740023,150198617,145826066,142655894
Euro area,EMU,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,41.11533447,42.69421262,43.98723639,45.32050215,47.04303064,48.35786687,49.61111604,50.67431394,51.53180579,52.66323794,52.7523765,52.81084613,52.24308401,51.78447933,51.6126444,51.87203448,49.99027132,48.82666932,51.60789303,51.00282059,49.95135607,48.82569124,47.69733779,46.70615912,45.99654411,45.80212731,45.38586076,44.24232373,42.8759885,41.89202505
Europe & Central Asia,ECS,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.101974968,0.180908245,0.280383196,0.525900906,0.993127406,1.841429632,3.355169768,5.431180782,9.225803893,13.15625619,16.38033872,23.00713358,28.30975791,32.2957315,35.16140065,38.03142574,43.63716854,48.18250213,52.76033173,57.08757979,60.27293128,63.95801223,66.31938858,68.98341636,70.01831428,72.39662256,74.52881666,78.92040674,81.82335109,83.88905329
Europe & Central Asia,ECS,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,369.4023509,530.5811349,792.4608452,936.2994074,1176.90648,1611.037838,4425.442727,12183.36662,18871.64644,26687.18638,31892.2052
Europe & Central Asia,ECS,Mobile cellular subscriptions,IT.CEL.SETS,4724050,6253475,9292868,15157048,24086840,37967085,61012306,104327309,181451835,290863898,358720667,407856144,473112459,576329767,708252688,829272341,935574956,1015995638,1058761855,1070069508,1073086778,1096316099,1122746499,1122665815,1122946321,1125754809,1132023771,1130270310,1154720641,1149955778
Europe & Central Asia,ECS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.566078613,0.746567507,1.105965636,1.79921628,2.853200159,4.490180828,7.207165318,12.31103913,21.38727369,34.23002213,42.12865665,47.77818056,55.2609338,66.342168,81.26337232,94.82773105,106.6048916,115.3398759,119.7312226,120.5264487,120.6093743,122.7063345,125.1415666,124.9460882,124.3710228,124.1611486,124.3263282,123.6504775,125.8938366,125.0247679
Europe & Central Asia,ECS,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,13727835,24979185.33,43256734,66095135,91501481,116707962,136931466,153568081,168621886,181138326,192487473,204571387,212703007,224231358,233418314,246113221,254895460,263528614,274724327
Europe & Central Asia,ECS,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,1.892228201,3.192078593,5.498925189,7.701233451,10.70992616,13.39982526,15.57634965,17.40072833,19.02988699,20.35900601,21.54436323,22.80157086,23.672591,24.83456495,25.74404812,27.02977966,28.34902302,28.73130271,29.86840526
Europe & Central Asia,ECS,Fixed telephone subscriptions,IT.MLT.MAIN,226785851,236942235,246565758,255886404,267076051,278285814,290725392,300725856,310450876,319863537,323460303,327713608,328182801,334420266,334057464,338654540,333437476,330283074,337699026,333946465,328041959,318955612,314696710,307543877,297976037,290245849,284090342,273568274,264715548,257430283
Europe & Central Asia,ECS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,27.31681006,28.28621412,29.34331229,30.37387995,31.63526467,32.91027749,34.34105871,35.48685206,36.59206782,37.64281516,37.98763021,38.38990822,38.33272132,38.52288667,38.32879952,39.03432214,37.99381949,37.49506207,38.18923487,37.61380096,36.87021053,35.69944294,35.07616308,34.22782083,33.00333111,32.01164029,31.20067795,30.42578042,28.86070862,27.9881731
Europe & Central Asia (excluding high income),ECA,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0.000262935,0.006891758,0.032509172,0.084608499,0.188519011,0.361278761,0.676413995,1.104411213,1.970775912,2.878245115,5.011762428,7.300017715,10.70630464,12.42805884,14.97074347,20.33690619,25.72205183,32.30991717,37.75869084,43.75366058,49.578792,52.74752605,56.83518309,58.70513685,62.39863656,66.21781353,72.58059804,76.63481131,80.10472047
Europe & Central Asia (excluding high income),ECA,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.54586792,41.43083078,82.40006237,104.6435507,139.752219,241.6495622,1159.277762,3754.234328,5066.772334,7231.264051,9318.417079
Europe & Central Asia (excluding high income),ECA,Mobile cellular subscriptions,IT.CEL.SETS,48128,67395,96876,220324,590036,1154265,2564175,5412937,12176511,24780122,38170723,57756219,89335923,154942255,240046856,317108333,375730478,431056972,472369249,492146753,478628119,490074514,508966832,513485398,519930476,520511578,523475141,524253361,547231305,543918854
Europe & Central Asia (excluding high income),ECA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.012738843,0.017771085,0.025478441,0.057839717,0.154684314,0.302295263,0.671097814,1.416063127,3.184406675,6.478286212,9.974537893,15.08294172,23.30887753,39.36476454,60.89191483,80.28501422,94.90044892,108.5557378,118.5373923,122.9768957,119.5374761,121.7183069,125.6603976,126.7798497,127.4138834,126.7884169,126.7676134,126.2682237,131.1738431,129.8607121
Europe & Central Asia (excluding high income),ECA,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,50620,745974,1385981,3950970,7972908,14157970,22133481,28593572,35263863,40035302,46318177,52289909,54772047,60485061,63927102,70647440,74841894,79148898,84985001
Europe & Central Asia (excluding high income),ECA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,0.018716333,0.240872633,0.444857689,1.037181485,2.126793252,3.636676422,5.598528502,7.206799261,8.850157028,9.998825325,11.50390384,12.91001759,13.52325093,14.82243659,15.57163453,17.10837184,18.69932309,18.97235234,20.29018238
Europe & Central Asia (excluding high income),ECA,Fixed telephone subscriptions,IT.MLT.MAIN,50403254,53608649,56742138,58936902,61377455,64856344,69175173,72264973,75928342,78730497,81510436,84558248,85990882,93023514,94296551,98828954,101623306,102310325,101854265,101691904,100535937,96741028,94350084,89634889,83897790,79206940,76962352,72126716,68183124,65723288
Europe & Central Asia (excluding high income),ECA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,13.49716762,14.13582444,14.92321326,15.47218514,16.09076308,16.98549775,18.10457841,18.90503503,19.85681441,20.58257394,21.29980437,22.08224757,22.43611382,23.67062772,23.919953,25.46772718,25.66759399,25.76548558,25.5595363,25.4106211,25.10887199,24.02727299,23.29438446,22.13090733,20.5599474,19.29356225,18.63762559,18.02093312,16.34380623,15.69144537
Europe & Central Asia (IDA & IBRD countries),TEC,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.000473445,0.00495262,0.019031919,0.067388183,0.140295485,0.299905601,0.537300215,1.022982429,1.533554355,2.501011551,3.603857509,6.60209598,9.121393289,12.92131064,15.01914019,17.80633564,23.0287209,28.30594009,34.81708949,40.07728586,45.46296124,50.79136042,53.74275373,57.77823279,59.59461725,63.40917361,67.03718872,73.03560811,76.98515538,80.35606114
Europe & Central Asia (IDA & IBRD countries),TEC,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.48496027,58.76062989,111.8452568,142.707612,189.1049452,305.5504921,1276.260023,4084.590572,6123.403827,8475.035745,10738.98482
Europe & Central Asia (IDA & IBRD countries),TEC,Mobile cellular subscriptions,IT.CEL.SETS,50147,75910,123957,280930,698724,1436108,3496795,7523479,16428011,32560122,49930384,73967290,109274445,180873820,272862947,358248987,422153834,479538114,521850898,544027216,533903481,549132074,570660650,574852056,578883366,577927701,578249575,576927381,600028901,597645277
Europe & Central Asia (IDA & IBRD countries),TEC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.011921367,0.017980904,0.02928859,0.066261933,0.164591277,0.337972821,0.822458176,1.768945795,3.86174741,7.652288514,11.73123186,17.3710205,25.64521795,41.44775607,62.44504457,81.84741891,96.24231292,109.0372392,118.2822347,122.8461626,120.5199775,123.3580531,127.5309844,128.4964907,128.5461443,127.6529814,127.0663729,126.1682562,130.6688056,129.6973907
Europe & Central Asia (IDA & IBRD countries),TEC,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,172304,945126,2288046,5012329,11135860,18719023,27124156,34906926,41960223,47900267,54125075,60275684,62990386,68736822,72298815,79376399,83821589,88141629,94385192
Europe & Central Asia (IDA & IBRD countries),TEC,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,0.055771267,0.268100185,0.645721442,1.183044982,2.666620663,4.332841869,6.19196575,7.943295233,9.512360909,10.81270175,12.15875778,13.47038264,14.08022023,15.26361606,15.96940114,17.44241856,18.95058986,19.19467772,20.48290784
Europe & Central Asia (IDA & IBRD countries),TEC,Fixed telephone subscriptions,IT.MLT.MAIN,54859765,58501409,62185368,65148216,68393013,72777764,78173238,82635284,87737102,91397203,94691436,98244514,100154632,107464591,108015294,112135617,113960575,113642333,112206908,111224718,109236567,104435464,104275777,100935810,94427944,88786062,85776138,80057624,75561741,72800045
Europe & Central Asia (IDA & IBRD countries),TEC,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,13.1786133,13.85730804,14.69317417,15.36627187,16.11064357,17.12747662,18.38661366,19.42948709,20.62443995,21.48019491,22.24792005,23.07246172,23.50492255,24.66058137,24.7194875,26.03077881,25.980646,25.84000186,25.43271243,25.11552618,24.65836816,23.46057737,23.30350356,22.56214836,20.96855572,19.61111313,18.84871725,18.09962344,16.45514478,15.7986288
European Union,EUU,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.145183746,0.27183936,0.415061288,0.785199203,1.514689422,2.624622872,4.802360845,7.693032379,13.62786044,19.6471689,24.13899345,32.12826306,38.60779465,44.1873074,48.30194366,52.55020496,58.24910496,62.25009477,64.99283522,68.69564215,69.66177789,71.85745131,73.61036925,75.18550451,75.65441583,76.89717496,78.68381265,81.73837314,83.84421329,84.7434799
European Union,EUU,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,488.0343836,703.8800213,1074.810528,1289.720625,1671.598264,2257.881199,6461.030924,18523.21818,29622.35694,41837.46105,50289.55595
European Union,EUU,Mobile cellular subscriptions,IT.CEL.SETS,2994904,4165791,6283304,10062844,16329003,27628034,47078342,80898127,137859052,217806189,270663803,298927529,329629026,365645778,410550497,453810953,502825658,530556262,530580050,520322138,535242039,545032432,551669459,546079631,538923243,541111977,543420112,541481791,541644037,540557924
European Union,EUU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.712138955,0.987683504,1.485667888,2.373814774,3.845132747,6.498644271,11.06748706,19.0099703,32.36774607,51.05476774,63.28095192,69.65400985,76.51471875,84.55299451,94.61271505,104.2698514,115.2291063,121.3038433,121.0548211,118.4849331,121.6659724,123.7017664,125.036844,123.6072823,121.8228014,122.1450363,122.491128,121.8940119,121.806405,121.4924866
European Union,EUU,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,1631668,5960319,11661813,20101399,33914418,50058223,68601295,85599736,96626366,106409586,113613097,120106101,124201793,129032849,134102590,139127853,144211616,149810842,154290848,158442729,163722540
European Union,EUU,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,0.501733676,1.508933183,2.874376945,4.752099109,7.842468782,11.5359404,15.76217319,19.61630423,22.09218965,24.27817035,25.87135778,27.30134127,28.18911367,29.24552002,30.35465114,31.44964525,32.5528427,33.76853124,34.73271082,35.63103791,36.79727485
European Union,EUU,Fixed telephone subscriptions,IT.MLT.MAIN,148716928,155150593,160770854,167099960,174761195,181382413,188142856,194476135,199400273,204877925,206487098,207636132,207063030,206333177,205124144,205322851,198014611,193852925,202240094,198822433,194641974,189549901,187696435,185464047,181611291,179330821,176222024,170787408,164857480,160149025
European Union,EUU,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,35.36244157,36.78525433,38.01377351,39.41871242,41.15254274,42.6646275,44.22986315,45.6992725,46.81692866,48.02432348,48.27649644,48.38192465,48.06424269,47.71308472,47.27099441,47.17599483,45.37764989,44.32160456,46.14264221,45.27476528,44.24410511,43.02066482,42.541724,41.98051989,41.05296353,40.48028979,39.72181748,38.4462833,37.07360481,35.99411352
Fragile and conflict affected situations,FCS,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0.000534422,0.001827077,0.002544668,0.006363173,0.019944611,0.04432127,0.117595834,0.222506469,0.332312984,0.377773577,0.668350951,0.917159407,1.305905647,2.305666772,3.231898147,4.395938833,4.985349418,6.250662756,7.952578594,9.166871098,10.97545765,12.86739569,15.05582727,17.73108048,20.18984259,23.14980163,25.53025234,28.23174443,28.41175612
Fragile and conflict affected situations,FCS,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.797778747,1.089311335,2.052281727,2.655147924,3.456685725,4.352407465,23.10038967,79.61926901,73.42690875,48.65645469,47.33770829
Fragile and conflict affected situations,FCS,Mobile cellular subscriptions,IT.CEL.SETS,16600,80110,197815,344813,566218,847301,1573084,2732697,5169317,7537059,10530823,13941314,20066061,34698810,59269737,105024520,144402006,202879043,247994856,298037889,347165328,406856867,469371259,534849719,581319929,585765271,575428684,565605598,670953163,700614829
Fragile and conflict affected situations,FCS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.003699743,0.01877662,0.04508543,0.076461948,0.112794703,0.164558481,0.299818749,0.505871428,0.934413132,1.322069597,1.801507061,2.32497198,3.256529346,5.488871755,9.116417345,15.75665879,21.13436694,28.97115001,34.55570388,40.51586747,46.15018257,52.7625469,59.39200132,66.06709389,70.12469681,69.06376499,66.33588957,75.91764064,73.95296783,75.45188712
Fragile and conflict affected situations,FCS,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,386303,..,1138764,1548660,2091502,3036834,3983842,5022257,6100125,7699997,7189970,8038562,12645641,12513648,14223888,16834107
Fragile and conflict affected situations,FCS,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.081819545,..,0.203881488,0.261501018,0.361076075,0.43172143,..,0.811769397,0.87033588,1.097535337,0.919410841,1.004941849,1.478128664,1.764236368,1.577141132,1.844786929
Fragile and conflict affected situations,FCS,Fixed telephone subscriptions,IT.MLT.MAIN,5791581,6253691,6629309,7120595,7720623,8368291,8882172,9229472,9726238,10343386,11115640,12832442,14155350,15236720,16259752,18172620,19590550,20709135,22718904,23434054,23530410,23488743,23784152,23626532,23303440,24478148,22324409,17116681,21479993,21321696
Fragile and conflict affected situations,FCS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.297358001,1.347831937,1.388128328,1.449593469,1.530022217,1.616635958,1.674562034,1.69910349,1.748269304,1.814325211,1.901551659,2.140047025,2.297277611,2.50835044,2.603921218,2.857377672,3.004877831,3.09880497,3.16542005,3.18570534,3.127998765,3.046098037,3.0095332,2.918070458,2.811291716,2.886058878,2.617778518,2.435968204,2.402070444,2.329380866
Heavily indebted poor countries (HIPC),HPC,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0.000299313,0.002469548,0.008777943,0.024006307,0.043981731,0.1009966,0.164202531,0.239454343,0.397566876,0.609013287,0.900976435,1.186767475,1.508192308,2.365295025,2.216824946,2.72804384,3.390149819,3.994558998,4.976515765,6.028407561,7.896131996,10.55795136,13.1685195,16.5066173,20.19019931,22.56999984,25.04477983
Heavily indebted poor countries (HIPC),HPC,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.540182172,0.717049074,1.293276362,1.646085079,2.215746937,3.046808865,8.173219965,16.51547748,15.1646881,19.32374335,23.84635825
Heavily indebted poor countries (HIPC),HPC,Mobile cellular subscriptions,IT.CEL.SETS,295,2996,6606,15197,43020,115494,288202,653789,1319083,2870156,5296669,8557919,14370505,22563846,34661619,59063690,96948361,147770799,189251273,232417840,289409947,336857124,387805616,436363108,483957049,487123787,501846294,468724195,554888071,592864843
Heavily indebted poor countries (HIPC),HPC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,7.97E-05,0.000870861,0.001865707,0.004170848,0.010330998,0.026969386,0.065907802,0.144557143,0.283795042,0.600601588,1.077521328,1.691951073,2.760708143,4.255530934,6.354733972,10.70615069,16.63277626,24.65610982,30.7026629,37.23306424,45.08495278,51.02396348,57.11313989,62.48606303,67.3914356,65.9713315,66.11016406,73.2935371,69.21323559,71.99504793
Heavily indebted poor countries (HIPC),HPC,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,111109,211330,322515,382179,483868,678768,909327,1261929,1729695,1974106,2812846,2889526,3162916,4162181,5191976
Heavily indebted poor countries (HIPC),HPC,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.026961334,0.04739344,0.068170056,0.083234758,0.084757185,0.137130309,0.155583962,0.188996116,0.258193815,0.279578652,0.387403132,0.409664041,0.555985484,0.52785104,0.64045234
Heavily indebted poor countries (HIPC),HPC,Fixed telephone subscriptions,IT.MLT.MAIN,1371946,1468989,1566769,1684336,1832429,2110566,2325342,2656637,3065957,3521692,3851473,4393741,4800883,5155140,5081438,5610907,5968644,6166312,6631939,6957032,7059877,7037704,6786613,7127180,6691609,6851307,6500549,4718275,5885521,6013006
Heavily indebted poor countries (HIPC),HPC,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.372876263,0.385196077,0.398779788,0.416280836,0.44004695,0.49284525,0.52830932,0.587400302,0.659627481,0.736940365,0.783519661,0.868668516,0.927778829,1.015199721,0.973047575,1.052828802,1.082105597,1.086897203,1.076163053,1.114522027,1.099804013,1.066005515,0.999482116,1.020593653,0.931812312,0.927874716,0.878672587,0.743888213,0.747827489,0.743834792
High income,HIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.422065675,0.670800307,0.955662145,1.925469189,3.615717873,6.645937633,10.49251591,15.75912921,22.77308725,30.54506841,36.63056489,45.07466037,49.8046445,55.00018557,58.70057785,61.41034383,66.80964314,68.90401047,70.14591338,72.24767323,72.79930294,75.49973487,76.85537258,78.49444946,79.93095184,84.27359983,85.7741843,87.48468116,89.04124866,89.82161554
High income,HIC,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1092.232217,1397.571411,1893.58195,2160.682894,2620.677516,3324.988258,7039.585247,18796.91663,34310.21555,56873.88457,65620.94778
High income,HIC,Mobile cellular subscriptions,IT.CEL.SETS,15610157,21888891,31447312,49714400,79112479,124228959,176558827,255262210,376716547,528177600,627721277,692609145,762767280,841990216,928391854,1021110009,1122926274,1182448764,1225604154,1256392592,1309372423,1346430628,1375167275,1431914529,1461179976,1486358198,1494846579,1456938231,1479871673,1482653960
High income,HIC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.546413343,2.153324675,3.072415855,4.825482548,7.625249856,11.89517531,16.7957269,24.12748208,35.37875115,49.28394575,58.19322601,63.78737221,69.78310525,76.49964999,83.76067637,91.43806683,99.76684911,104.228628,107.192006,109.0973409,112.9563447,115.4164121,117.2102743,121.3795908,123.2121745,124.7535967,124.8612257,121.1952393,122.5303283,122.3058502
High income,HIC,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,15733382,36108585,61143677,89155705.33,125039696,167428283,207350179,243524529,267833431,286342634,303523691,319237821,332129553,342448973,351595520,371672490,384101898,397151487,407183897,418516931,436054107
High income,HIC,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,1.67616659,3.454309705,5.737105439,8.186545432,11.36459183,15.10663127,18.56913387,21.6896139,23.60426977,25.04172646,26.35345268,27.54010241,28.47542735,29.94844237,30.59882423,31.33831879,32.23887393,33.17347753,33.87154567,34.65136629,35.96955931
High income,HIC,Fixed telephone subscriptions,IT.MLT.MAIN,430254919,445766704,461546624,479097275,498674948,518651556,539881904,551830465,575758277,587721381,587943347,586606535,578552594,570711315,563241154,552270320,531445832,530580327,553259328,547086308,536847195,526023506,518665029,501344183,495704201,488130617,477117956,462409757,449256000,437472778
High income,HIC,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,42.61175836,43.8392727,45.07859729,46.4752802,48.05231662,49.65305942,51.35218546,52.1547389,54.06946202,54.83787038,54.50345567,54.02432459,52.92836758,51.85088419,50.80340476,49.43749018,47.20136859,46.75385904,48.37436848,47.49105954,46.31248968,45.0826422,44.2090876,43.6273896,41.78855635,40.97032977,39.85295866,38.46550248,37.18971406,36.08007194
IBRD only,IBD,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.000478196,0.002251577,0.006582721,0.017943908,0.049308586,0.109853977,0.217520988,0.492012385,0.965836293,1.865654304,2.682844434,4.486887469,5.767441543,7.378439977,8.680222091,10.51848872,13.73205755,17.16971706,20.78560625,25.07285755,28.66719287,31.67699335,34.13300596,36.37723189,39.18590774,42.2131249,44.9869425,48.72956337,54.7274846,62.71322544
IBRD only,IBD,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.882233887,13.02144134,23.48645918,29.7733533,39.90840701,60.91264539,233.7172736,887.5982603,1258.778652,1763.866211,2158.209984
IBRD only,IBD,Mobile cellular subscriptions,IT.CEL.SETS,696280,1412885,2791349,5904873,11851098,21267530,39398643,65199852,119362946,218052053,342788321,479271185,654346023,907386036,1233875240,1610430364,2034464521,2508949896,2988704944,3515670248,3947002011,4182000510,4447064625,4619262648,4693138811,4952620005,5150302781,5252240541,5426027548,5398857462
IBRD only,IBD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.019532415,0.039044957,0.076056816,0.158725745,0.31438281,0.556924538,1.018824625,1.665500627,3.012943038,5.440582198,8.456745597,11.69389256,15.79357311,21.61801084,29.10186085,37.59234431,47.00783605,57.38665681,67.67287189,78.81002326,87.5865162,91.87199633,96.72633271,99.54723556,100.1674819,104.7313626,107.9372405,109.3023214,111.796639,110.3529419
IBRD only,IBD,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,1055193,5199495,15046247,34380898,54123473,81031890,114992867,153057809,194883392,235007148,286095738,323209068,352108727,376179648,467780023,527873810,622042690,653344922,713442552,779752285
IBRD only,IBD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,0.03093266,0.135672866,0.376266823,0.862968609,1.316185528,1.899671513,2.664314971,3.500856102,4.412737169,5.381164465,6.413667926,7.150507115,7.714210571,8.167413508,10.07456912,11.2660086,13.05511877,13.68180422,14.69969539,15.93827358
IBRD only,IBD,Fixed telephone subscriptions,IT.MLT.MAIN,111982745,124555385,140802905,163058101,189586165,219982144,253836442,289055713,331838139,390376925,448871910,497820794,556638854,630966268,676016540,702644151,714559056,709644095,688008301,668282063,650314038,637692613,609685885,579043975,540441356,508597859,496012073,477028840,463089966,450133950
IBRD only,IBD,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,3.145162744,3.441977441,3.836391908,4.382949721,5.029144162,5.760586861,6.564053939,7.383796993,8.376212587,9.740232752,11.073876,12.14646053,13.43523904,15.03461832,16.26593843,16.4018146,16.51038798,16.23149899,15.57859807,14.9799256,14.43088726,14.00910719,13.26100558,12.47863643,11.53487504,10.75516893,10.3951739,9.93936266,9.541421609,9.200782925
